"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J","2470694","546671","-10","1"
"AAA","2013J","2470694","546681","-10","3"
"AAA","2013J","2470694","546719","-10","3"
"AAA","2013J","2470694","546652","-10","5"
"AAA","2013J","2470694","546662","-10","8"
"AAA","2013J","2470694","546614","-10","16"
"AAA","2013J","2470694","546876","-10","1"
"AAA","2013J","2470694","546652","-10","7"
"AAA","2013J","2470694","546652","-10","1"
"AAA","2013J","2470694","546879","-10","4"
"AAA","2013J","2479954","546719","-10","3"
"AAA","2013J","2479954","546871","-10","2"
"AAA","2013J","2479954","546670","-10","1"
"AAA","2013J","2479954","546879","-10","6"
"AAA","2013J","2479954","546668","-10","1"
"AAA","2013J","2479954","546614","-10","9"
"AAA","2013J","2479954","546671","-10","1"
"AAA","2013J","2479954","546667","-10","4"
"AAA","2013J","2479954","546662","-10","16"
"AAA","2013J","2479954","546681","-10","5"
"AAA","2013J","2479954","546948","-10","1"
"AAA","2013J","2479954","546986","-10","1"
"AAA","2013J","2479954","547009","-10","1"
"AAA","2013J","2479954","546672","-10","1"
"AAA","2013J","2481901","546662","-10","4"
"AAA","2013J","2481901","546614","-10","1"
"AAA","2013J","2482700","546614","-10","1"
"AAA","2013J","2498700","546652","-10","1"
"AAA","2013J","2498700","546672","-10","1"
"AAA","2013J","2498700","546614","-10","5"
"AAA","2013J","2498700","546671","-10","1"
"AAA","2013J","2498700","546670","-10","1"
"AAA","2013J","2498700","546652","-10","1"
"AAA","2013J","2498700","546879","-10","7"
"AAA","2013J","2498700","546668","-10","1"
"AAA","2013J","2498700","546871","-10","1"
"AAA","2013J","2498700","546667","-10","6"
"AAA","2013J","2498700","546652","-10","1"
"AAA","2013J","2456480","546879","-10","1"
"AAA","2013J","2456480","546667","-10","2"
"AAA","2013J","2456480","546614","-10","6"
"AAA","2013J","2456480","546681","-10","1"
"AAA","2013J","2460080","546714","-10","1"
"AAA","2013J","2460080","546719","-10","5"
"AAA","2013J","2460080","547013","-10","1"
"AAA","2013J","2460080","546614","-10","21"
"AAA","2013J","2460080","546652","-10","8"
"AAA","2013J","2460080","546681","-10","1"
"AAA","2013J","2460080","546734","-10","1"
"AAA","2013J","2460080","546652","-10","7"
"AAA","2013J","2460080","546667","-10","2"
"AAA","2013J","2460080","546986","-10","1"
"AAA","2013J","2460080","546879","-10","5"
"AAA","2013J","2457256","546719","-10","1"
"AAA","2013J","2457256","546614","-10","14"
"AAA","2013J","2457256","546871","-10","1"
"AAA","2013J","2458355","546667","-10","5"
"AAA","2013J","2458355","546652","-10","2"
"AAA","2013J","2457256","546667","-10","4"
"AAA","2013J","2457256","546948","-10","2"
"AAA","2013J","2457256","546990","-10","1"
"AAA","2013J","2458355","546652","-10","3"
"AAA","2013J","2457256","546662","-10","19"
"AAA","2013J","2458355","546714","-10","2"
"AAA","2013J","2458355","546662","-10","51"
"AAA","2013J","2457256","546879","-10","1"
"AAA","2013J","2457256","546681","-10","2"
"AAA","2013J","2458355","546614","-10","12"
"AAA","2013J","2457256","546701","-10","2"
"AAA","2013J","2458355","546688","-10","10"
"AAA","2013J","2458355","546879","-10","4"
"AAA","2013J","2521459","546652","-10","2"
"AAA","2013J","2521459","546614","-10","1"
"AAA","2013J","2521459","546652","-10","3"
"AAA","2013J","2523736","546652","-10","2"
"AAA","2013J","2523736","546652","-10","1"
"AAA","2013J","2523736","546614","-10","4"
"AAA","2013J","2523736","546652","-10","3"
"AAA","2013J","2529279","547013","-10","1"
"AAA","2013J","2529279","546652","-10","2"
"AAA","2013J","2529279","546668","-10","1"
"AAA","2013J","2529279","546871","-10","2"
"AAA","2013J","2529279","546672","-10","1"
"AAA","2013J","2529279","546662","-10","3"
"AAA","2013J","2529279","546719","-10","1"
"AAA","2013J","2529279","546671","-10","1"
"AAA","2013J","2529279","546670","-10","1"
"AAA","2013J","2529279","546667","-10","5"
"AAA","2013J","2529279","546652","-10","2"
"AAA","2013J","2529279","546614","-10","8"
"AAA","2013J","2529279","547020","-10","1"
"AAA","2013J","2529279","546652","-10","1"
"AAA","2013J","2529279","546907","-10","1"
"AAA","2013J","2529279","546879","-10","3"
"AAA","2013J","2532302","546668","-10","1"
"AAA","2013J","2532302","546688","-10","1"
"AAA","2013J","2532302","547013","-10","1"
"AAA","2013J","2532302","546652","-10","1"
"AAA","2013J","2532302","546669","-10","12"
"AAA","2013J","2532302","546614","-10","6"
"AAA","2013J","2532302","546670","-10","1"
"AAA","2013J","2532302","546671","-10","1"
"AAA","2013J","2532302","546672","-10","1"
"AAA","2013J","2532302","546667","-10","5"
"AAA","2013J","2532302","546879","-10","10"
"AAA","2013J","2536991","546871","-10","1"
"AAA","2013J","2536991","546652","-10","4"
"AAA","2013J","2536991","546652","-10","3"
"AAA","2013J","2536991","546614","-10","3"
"AAA","2013J","2536991","546662","-10","5"
"AAA","2013J","2542724","546662","-10","1"
"AAA","2013J","2542724","546614","-10","2"
"AAA","2013J","2536991","546667","-9","9"
"AAA","2013J","2536991","546614","-9","4"
"AAA","2013J","2536991","546879","-9","1"
"AAA","2013J","2412967","546662","-9","7"
"AAA","2013J","2412967","546614","-9","2"
"AAA","2013J","2412002","546614","-9","4"
"AAA","2013J","2412002","546652","-9","8"
"AAA","2013J","2412002","546662","-9","11"
"AAA","2013J","2412002","546652","-9","5"
"AAA","2013J","2437837","546652","-9","2"
"AAA","2013J","2437837","546879","-9","1"
"AAA","2013J","2437837","546871","-9","1"
"AAA","2013J","2437837","546614","-9","7"
"AAA","2013J","2437837","546652","-9","2"
"AAA","2013J","2437837","546667","-9","5"
"AAA","2013J","2516503","546879","-9","1"
"AAA","2013J","2516503","546614","-9","6"
"AAA","2013J","2516503","547013","-9","1"
"AAA","2013J","2516503","546668","-9","1"
"AAA","2013J","2516503","546672","-9","1"
"AAA","2013J","2516503","546671","-9","1"
"AAA","2013J","2516503","546670","-9","1"
"AAA","2013J","2516503","546667","-9","3"
"AAA","2013J","2523736","546652","-9","1"
"AAA","2013J","2523736","546652","-9","1"
"AAA","2013J","2523736","546614","-9","2"
"AAA","2013J","2518069","546652","-9","1"
"AAA","2013J","2518069","546652","-9","2"
"AAA","2013J","2518069","546614","-9","1"
"AAA","2013J","2518069","546652","-9","2"
"AAA","2013J","2458355","546681","-9","3"
"AAA","2013J","2458355","546614","-9","6"
"AAA","2013J","2458355","546700","-9","7"
"AAA","2013J","2457256","546986","-9","1"
"AAA","2013J","2458355","546662","-9","4"
"AAA","2013J","2458355","546876","-9","2"
"AAA","2013J","2457256","546614","-9","3"
"AAA","2013J","2458355","546688","-9","1"
"AAA","2013J","2458355","546879","-9","1"
"AAA","2013J","2460080","546614","-9","2"
"AAA","2013J","2649826","546876","-9","1"
"AAA","2013J","2649826","546652","-9","1"
"AAA","2013J","2649826","546652","-9","1"
"AAA","2013J","2649826","546719","-9","3"
"AAA","2013J","2649826","546883","-9","1"
"AAA","2013J","2649826","546732","-9","9"
"AAA","2013J","2649826","546614","-9","11"
"AAA","2013J","2641155","546681","-9","2"
"AAA","2013J","2641155","546876","-9","3"
"AAA","2013J","2641155","546652","-9","3"
"AAA","2013J","2641155","546983","-9","1"
"AAA","2013J","2641155","546714","-9","3"
"AAA","2013J","2641155","547011","-9","2"
"AAA","2013J","2641155","546719","-9","3"
"AAA","2013J","2641155","546614","-9","24"
"AAA","2013J","2641155","546652","-9","4"
"AAA","2013J","2641155","546873","-9","1"
"AAA","2013J","2641155","547009","-9","1"
"AAA","2013J","2641155","546883","-9","1"
"AAA","2013J","2641155","546986","-9","2"
"AAA","2013J","2641155","546879","-9","1"
"AAA","2013J","2641155","546871","-9","4"
"AAA","2013J","2641155","546662","-9","24"
"AAA","2013J","2643002","546719","-9","1"
"AAA","2013J","2643002","546911","-9","1"
"AAA","2013J","2643002","546911","-9","1"
"AAA","2013J","2643002","546911","-9","3"
"AAA","2013J","2643002","546652","-9","1"
"AAA","2013J","2643002","546681","-9","4"
"AAA","2013J","2643002","546614","-9","4"
"AAA","2013J","2643002","546652","-9","2"
"AAA","2013J","2617002","546986","-9","1"
"AAA","2013J","2617002","546614","-9","2"
"AAA","2013J","2606098","546614","-9","4"
"AAA","2013J","2606098","546681","-9","1"
"AAA","2013J","2606098","546871","-9","1"
"AAA","2013J","2598871","546652","-9","5"
"AAA","2013J","2598871","546983","-9","1"
"AAA","2013J","2598871","546719","-9","2"
"AAA","2013J","2598871","546714","-9","18"
"AAA","2013J","2598871","546614","-9","16"
"AAA","2013J","2598871","546652","-9","3"
"AAA","2013J","2598871","546873","-9","1"
"AAA","2013J","2598871","546876","-9","1"
"AAA","2013J","2598871","546871","-9","1"
"AAA","2013J","2599352","546614","-9","2"
"AAA","2013J","2598871","546879","-9","1"
"AAA","2013J","2598871","546681","-9","4"
"AAA","2013J","2598871","547009","-9","1"
"AAA","2013J","2598871","546986","-9","1"
"AAA","2013J","2559575","547009","-9","2"
"AAA","2013J","2559575","546986","-9","1"
"AAA","2013J","2559575","546719","-9","3"
"AAA","2013J","2559575","546871","-9","3"
"AAA","2013J","2559575","546873","-9","3"
"AAA","2013J","2559575","546982","-9","1"
"AAA","2013J","2559575","546874","-9","1"
"AAA","2013J","2559575","546876","-9","1"
"AAA","2013J","2559575","546911","-9","1"
"AAA","2013J","2559575","546614","-9","14"
"AAA","2013J","2559575","546652","-9","1"
"AAA","2013J","2557283","547013","-9","1"
"AAA","2013J","2559575","546652","-9","1"
"AAA","2013J","2557283","546652","-9","3"
"AAA","2013J","2559575","546662","-9","2"
"AAA","2013J","2559575","546681","-9","8"
"AAA","2013J","2550279","546652","-9","6"
"AAA","2013J","2550279","546614","-9","8"
"AAA","2013J","2550279","547050","-9","1"
"AAA","2013J","2550279","546652","-9","6"
"AAA","2013J","2550279","546734","-9","1"
"AAA","2013J","2550279","546652","-9","1"
"AAA","2013J","2550279","546879","-9","3"
"AAA","2013J","2550279","546876","-9","1"
"AAA","2013J","2550279","546719","-9","1"
"AAA","2013J","2550279","547013","-9","1"
"AAA","2013J","2550279","546871","-9","1"
"AAA","2013J","2550279","546672","-9","1"
"AAA","2013J","2551220","546662","-9","16"
"AAA","2013J","2557283","546667","-9","4"
"AAA","2013J","2557283","546879","-9","2"
"AAA","2013J","2557283","546871","-9","1"
"AAA","2013J","2557283","546734","-9","10"
"AAA","2013J","2557283","546739","-9","2"
"AAA","2013J","2557283","546614","-9","7"
"AAA","2013J","2557283","546652","-9","3"
"AAA","2013J","2555340","546719","-9","5"
"AAA","2013J","2555340","546667","-9","9"
"AAA","2013J","2555340","546671","-9","1"
"AAA","2013J","2555340","546614","-9","16"
"AAA","2013J","2555340","546668","-9","1"
"AAA","2013J","2555340","546986","-9","1"
"AAA","2013J","2555340","546672","-9","2"
"AAA","2013J","2555340","546879","-9","8"
"AAA","2013J","2555340","546652","-9","9"
"AAA","2013J","2555340","546652","-9","5"
"AAA","2013J","2555340","546652","-9","1"
"AAA","2013J","2555340","546670","-9","1"
"AAA","2013J","2555340","546681","-9","2"
"AAA","2013J","2555340","546662","-9","25"
"AAA","2013J","2574528","546662","-9","6"
"AAA","2013J","2566592","546667","-9","2"
"AAA","2013J","2566592","546614","-9","3"
"AAA","2013J","2566592","546714","-9","1"
"AAA","2013J","2566592","546662","-9","4"
"AAA","2013J","2566592","546879","-9","2"
"AAA","2013J","2566592","546688","-9","4"
"AAA","2013J","2566592","546669","-9","11"
"AAA","2013J","2685865","546614","-9","1"
"AAA","2013J","2685865","546662","-9","2"
"AAA","2013J","2678643","546900","-9","1"
"AAA","2013J","2678643","546879","-9","2"
"AAA","2013J","2678643","546714","-9","3"
"AAA","2013J","2678643","546614","-9","2"
"AAA","2013J","2671132","546662","-9","5"
"AAA","2013J","2671132","546614","-9","2"
"AAA","2013J","2666246","546652","-9","2"
"AAA","2013J","2664024","546668","-9","1"
"AAA","2013J","2664024","546667","-9","5"
"AAA","2013J","2666246","546652","-9","1"
"AAA","2013J","2664024","546879","-9","3"
"AAA","2013J","2666246","546879","-9","2"
"AAA","2013J","2666246","546667","-9","5"
"AAA","2013J","2666246","546681","-9","1"
"AAA","2013J","2666246","546614","-9","5"
"AAA","2013J","2664024","546614","-9","1"
"AAA","2013J","2676809","546652","-9","1"
"AAA","2013J","2676809","547013","-9","2"
"AAA","2013J","2676809","546986","-9","1"
"AAA","2013J","2676809","546879","-9","2"
"AAA","2013J","2676809","546662","-9","7"
"AAA","2013J","2676809","546652","-9","2"
"AAA","2013J","2676809","546681","-9","1"
"AAA","2013J","2676809","546652","-9","1"
"AAA","2013J","2676809","546614","-9","5"
"AAA","2013J","2639540","546652","-9","1"
"AAA","2013J","2639540","546652","-9","1"
"AAA","2013J","2639540","546614","-9","1"
"AAA","2013J","2689958","546614","-9","3"
"AAA","2013J","2691206","546662","-9","16"
"AAA","2013J","2691206","546614","-9","4"
"AAA","2013J","2689958","546681","-9","1"
"AAA","2013J","2689958","546652","-9","1"
"AAA","2013J","2694424","546614","-9","5"
"AAA","2013J","2694424","546879","-9","2"
"AAA","2013J","2694424","546871","-9","1"
"AAA","2013J","2694424","546667","-9","5"
"AAA","2013J","2694424","546652","-9","1"
"AAA","2013J","2698257","546871","-9","4"
"AAA","2013J","2698257","546662","-9","7"
"AAA","2013J","2698257","546688","-9","1"
"AAA","2013J","2698257","546879","-9","3"
"AAA","2013J","2698257","546614","-9","2"
"AAA","2013J","2698257","546667","-9","3"
"AAA","2013J","2586560","546652","-9","3"
"AAA","2013J","2586560","546719","-9","7"
"AAA","2013J","2586560","546652","-9","2"
"AAA","2013J","2586560","546986","-9","1"
"AAA","2013J","2586560","546731","-9","5"
"AAA","2013J","2586560","546681","-9","8"
"AAA","2013J","2586560","546614","-9","7"
"AAA","2013J","2586560","546732","-9","6"
"AAA","2013J","2586560","546874","-9","1"
"AAA","2013J","2594139","546662","-9","18"
"AAA","2013J","2594139","546614","-9","2"
"AAA","2013J","978739","546871","-9","4"
"AAA","2013J","971027","546652","-9","1"
"AAA","2013J","978739","546874","-9","1"
"AAA","2013J","969076","546614","-9","5"
"AAA","2013J","978739","546961","-9","1"
"AAA","2013J","978739","546879","-9","2"
"AAA","2013J","969076","546652","-9","3"
"AAA","2013J","971027","546614","-9","6"
"AAA","2013J","969076","546652","-9","2"
"AAA","2013J","971027","546662","-9","6"
"AAA","2013J","978739","546662","-9","7"
"AAA","2013J","978739","546614","-9","7"
"AAA","2013J","978739","546652","-9","5"
"AAA","2013J","971027","546652","-9","3"
"AAA","2013J","978739","546652","-9","2"
"AAA","2013J","978739","546667","-9","2"
"AAA","2013J","978739","546688","-9","3"
"AAA","2013J","978739","546669","-9","1"
"AAA","2013J","971027","546986","-9","1"
"AAA","2013J","971027","546652","-9","4"
"AAA","2013J","760729","546614","-9","11"
"AAA","2013J","760729","546652","-9","3"
"AAA","2013J","760729","547009","-9","2"
"AAA","2013J","760729","546871","-9","2"
"AAA","2013J","760729","546688","-9","3"
"AAA","2013J","760729","546667","-9","2"
"AAA","2013J","760729","546879","-9","4"
"AAA","2013J","749412","546652","-9","1"
"AAA","2013J","760729","547020","-9","1"
"AAA","2013J","760729","546662","-9","14"
"AAA","2013J","760729","546986","-9","1"
"AAA","2013J","760729","546669","-9","1"
"AAA","2013J","760729","546681","-9","2"
"AAA","2013J","760729","546652","-9","5"
"AAA","2013J","760729","546714","-9","5"
"AAA","2013J","749412","546889","-9","1"
"AAA","2013J","704156","546879","-9","2"
"AAA","2013J","721259","546652","-9","6"
"AAA","2013J","749412","546731","-9","7"
"AAA","2013J","721259","546614","-9","4"
"AAA","2013J","721259","546652","-9","3"
"AAA","2013J","749412","546876","-9","1"
"AAA","2013J","704156","546900","-9","1"
"AAA","2013J","749412","546719","-9","16"
"AAA","2013J","721259","546876","-9","1"
"AAA","2013J","704156","546668","-9","1"
"AAA","2013J","704156","546667","-9","3"
"AAA","2013J","705379","546614","-9","2"
"AAA","2013J","721259","546662","-9","19"
"AAA","2013J","749412","546652","-9","3"
"AAA","2013J","749412","546614","-9","12"
"AAA","2013J","721259","546660","-9","3"
"AAA","2013J","749412","546681","-9","7"
"AAA","2013J","704156","546670","-9","1"
"AAA","2013J","705379","546662","-9","15"
"AAA","2013J","721259","546894","-9","1"
"AAA","2013J","704156","547013","-9","1"
"AAA","2013J","704156","546689","-9","2"
"AAA","2013J","721259","546871","-9","2"
"AAA","2013J","704156","546681","-9","1"
"AAA","2013J","704156","546614","-9","4"
"AAA","2013J","704156","546672","-9","1"
"AAA","2013J","704156","546671","-9","1"
"AAA","2013J","949618","546879","-9","2"
"AAA","2013J","949618","546652","-9","1"
"AAA","2013J","949618","546652","-9","2"
"AAA","2013J","949618","546667","-9","6"
"AAA","2013J","949618","546614","-9","3"
"AAA","2013J","1976139","546920","-9","1"
"AAA","2013J","1976139","546883","-9","1"
"AAA","2013J","1976139","546874","-9","2"
"AAA","2013J","1976139","546871","-9","3"
"AAA","2013J","1976139","547050","-9","5"
"AAA","2013J","1976139","546982","-9","1"
"AAA","2013J","1976139","546614","-9","10"
"AAA","2013J","1976139","546667","-9","3"
"AAA","2013J","1976139","546681","-9","5"
"AAA","2013J","1976139","546719","-9","3"
"AAA","2013J","1976139","546876","-9","2"
"AAA","2013J","1976139","546879","-9","1"
"AAA","2013J","1970390","546986","-9","1"
"AAA","2013J","1970390","546652","-9","1"
"AAA","2013J","1970390","546874","-9","1"
"AAA","2013J","1970390","546652","-9","23"
"AAA","2013J","1970390","546662","-9","4"
"AAA","2013J","1970390","546719","-9","5"
"AAA","2013J","1970390","546911","-9","1"
"AAA","2013J","1970390","546688","-9","2"
"AAA","2013J","1970390","546652","-9","1"
"AAA","2013J","1970390","547013","-9","1"
"AAA","2013J","1970390","547009","-9","1"
"AAA","2013J","1970390","546652","-9","15"
"AAA","2013J","1970390","546732","-9","7"
"AAA","2013J","1970390","546667","-9","21"
"AAA","2013J","1970390","546731","-9","1"
"AAA","2013J","1970390","546871","-9","3"
"AAA","2013J","1970390","546614","-9","49"
"AAA","2013J","1970390","546879","-9","7"
"AAA","2013J","1970390","546900","-9","1"
"AAA","2013J","1970390","546681","-9","6"
"AAA","2013J","1970390","546660","-9","1"
"AAA","2013J","1860318","546614","-9","8"
"AAA","2013J","1860318","546879","-9","1"
"AAA","2013J","1860318","546667","-9","4"
"AAA","2013J","1860318","546662","-9","1"
"AAA","2013J","1860318","546725","-9","5"
"AAA","2013J","1860318","546735","-9","5"
"AAA","2013J","1847830","546879","-9","3"
"AAA","2013J","1847830","546667","-9","3"
"AAA","2013J","1847830","546652","-9","5"
"AAA","2013J","1847830","546948","-9","1"
"AAA","2013J","1847830","546871","-9","2"
"AAA","2013J","1847830","546652","-9","5"
"AAA","2013J","1847830","546614","-9","3"
"AAA","2013J","1729319","546614","-9","2"
"AAA","2013J","1729319","546652","-9","2"
"AAA","2013J","1729319","546652","-9","1"
"AAA","2013J","1686521","546891","-9","1"
"AAA","2013J","1686521","546662","-9","11"
"AAA","2013J","1686521","546652","-9","1"
"AAA","2013J","1686521","546871","-9","1"
"AAA","2013J","1686521","546876","-9","1"
"AAA","2013J","1686521","546879","-9","1"
"AAA","2013J","1686521","546667","-9","2"
"AAA","2013J","1686521","546700","-9","1"
"AAA","2013J","1686521","546652","-9","1"
"AAA","2013J","1686521","546714","-9","1"
"AAA","2013J","1686521","546614","-9","12"
"AAA","2013J","1686521","546669","-9","1"
"AAA","2013J","1686521","546900","-9","2"
"AAA","2013J","1686521","546652","-9","3"
"AAA","2013J","1765788","546652","-9","3"
"AAA","2013J","1765788","547013","-9","1"
"AAA","2013J","1765788","546871","-9","1"
"AAA","2013J","1765788","546986","-9","1"
"AAA","2013J","1765788","546731","-9","2"
"AAA","2013J","1765788","546952","-9","1"
"AAA","2013J","1765788","546719","-9","7"
"AAA","2013J","1765788","546879","-9","13"
"AAA","2013J","1746134","546614","-9","2"
"AAA","2013J","1765788","546667","-9","11"
"AAA","2013J","1765788","546662","-9","39"
"AAA","2013J","1765788","546668","-9","1"
"AAA","2013J","1765788","546672","-9","1"
"AAA","2013J","1765788","546670","-9","1"
"AAA","2013J","1765788","546652","-9","6"
"AAA","2013J","1765788","546614","-9","11"
"AAA","2013J","1765788","546671","-9","1"
"AAA","2013J","1765788","546669","-9","42"
"AAA","2013J","1758449","546900","-9","3"
"AAA","2013J","1758449","546879","-9","6"
"AAA","2013J","1758449","546652","-9","4"
"AAA","2013J","1758449","546876","-9","3"
"AAA","2013J","1758449","546669","-9","9"
"AAA","2013J","1758449","546662","-9","2"
"AAA","2013J","1758449","546874","-9","1"
"AAA","2013J","1758449","546901","-9","1"
"AAA","2013J","1758449","546688","-9","12"
"AAA","2013J","1758449","546700","-9","25"
"AAA","2013J","1758449","546652","-9","6"
"AAA","2013J","1758449","546614","-9","7"
"AAA","2013J","1758449","546871","-9","3"
"AAA","2013J","1938355","546731","-9","4"
"AAA","2013J","1938355","546879","-9","1"
"AAA","2013J","1938355","546652","-9","1"
"AAA","2013J","1938355","546871","-9","1"
"AAA","2013J","1938355","546883","-9","1"
"AAA","2013J","1938355","546662","-9","1"
"AAA","2013J","1938355","546876","-9","1"
"AAA","2013J","1938355","546719","-9","3"
"AAA","2013J","1938355","546652","-9","2"
"AAA","2013J","1938355","546732","-9","3"
"AAA","2013J","1938355","546652","-9","1"
"AAA","2013J","1938355","546614","-9","9"
"AAA","2013J","1942396","546662","-9","16"
"AAA","2013J","1942396","546614","-9","1"
"AAA","2013J","1894188","546879","-9","3"
"AAA","2013J","1894188","546731","-9","4"
"AAA","2013J","1894188","546719","-9","11"
"AAA","2013J","1894188","546614","-9","10"
"AAA","2013J","1894188","546669","-9","4"
"AAA","2013J","1894188","546667","-9","6"
"AAA","2013J","1894188","546668","-9","1"
"AAA","2013J","1801641","546614","-9","1"
"AAA","2013J","1801229","546614","-9","1"
"AAA","2013J","1801229","546662","-9","1"
"AAA","2013J","2312620","546719","-9","4"
"AAA","2013J","2312620","546883","-9","1"
"AAA","2013J","2312620","546876","-9","7"
"AAA","2013J","2312620","546614","-9","2"
"AAA","2013J","2268379","546614","-9","4"
"AAA","2013J","2268379","546652","-9","2"
"AAA","2013J","2268379","546662","-9","1"
"AAA","2013J","2268379","546652","-9","3"
"AAA","2013J","2376496","546614","-9","1"
"AAA","2013J","2364471","546614","-9","23"
"AAA","2013J","2364471","546652","-9","11"
"AAA","2013J","2364471","546662","-9","35"
"AAA","2013J","2364471","546961","-9","2"
"AAA","2013J","2364471","546885","-9","1"
"AAA","2013J","2364471","546871","-9","9"
"AAA","2013J","2364471","546652","-9","4"
"AAA","2013J","2364471","546884","-9","1"
"AAA","2013J","2364471","546719","-9","3"
"AAA","2013J","2364471","546739","-9","11"
"AAA","2013J","2364471","546876","-9","5"
"AAA","2013J","2364471","546879","-9","2"
"AAA","2013J","2364471","546883","-9","1"
"AAA","2013J","2364471","547028","-9","1"
"AAA","2013J","2364471","546873","-9","1"
"AAA","2013J","2364471","546672","-9","1"
"AAA","2013J","2369266","546614","-9","3"
"AAA","2013J","2369266","546662","-9","3"
"AAA","2013J","2369266","546871","-9","1"
"AAA","2013J","2367155","546614","-9","8"
"AAA","2013J","2369266","546652","-9","7"
"AAA","2013J","2369266","546652","-9","4"
"AAA","2013J","2369266","547013","-9","1"
"AAA","2013J","2369266","546879","-9","2"
"AAA","2013J","2342426","546662","-9","10"
"AAA","2013J","2342426","546614","-9","5"
"AAA","2013J","2293923","546662","-9","23"
"AAA","2013J","2293923","546614","-9","2"
"AAA","2013J","2278464","546614","-9","2"
"AAA","2013J","2182846","546681","-9","4"
"AAA","2013J","2182846","546669","-9","10"
"AAA","2013J","2182846","546871","-9","2"
"AAA","2013J","2182846","546879","-9","4"
"AAA","2013J","2182846","546614","-9","5"
"AAA","2013J","2182846","546714","-9","19"
"AAA","2013J","2182846","546662","-9","34"
"AAA","2013J","2182846","546719","-9","3"
"AAA","2013J","2197016","546688","-9","1"
"AAA","2013J","2197016","546714","-9","2"
"AAA","2013J","2197016","546719","-9","6"
"AAA","2013J","2197016","546879","-9","5"
"AAA","2013J","2197016","546652","-9","2"
"AAA","2013J","2197016","546669","-9","12"
"AAA","2013J","2197016","546667","-9","4"
"AAA","2013J","2197016","546662","-9","3"
"AAA","2013J","2197016","546614","-9","6"
"AAA","2013J","2197016","546652","-9","4"
"AAA","2013J","2197016","546681","-9","2"
"AAA","2013J","2197016","547013","-9","1"
"AAA","2013J","2011876","546652","-9","1"
"AAA","2013J","2011876","546662","-9","1"
"AAA","2013J","2011876","546614","-9","3"
"AAA","2013J","2051699","546719","-9","4"
"AAA","2013J","2051699","546662","-9","4"
"AAA","2013J","2051699","547009","-9","1"
"AAA","2013J","2051699","546652","-9","1"
"AAA","2013J","2051699","546986","-9","1"
"AAA","2013J","2051699","546652","-9","2"
"AAA","2013J","2051699","546614","-9","4"
"AAA","2013J","2171627","546652","-9","1"
"AAA","2013J","2171627","546652","-9","1"
"AAA","2013J","2171627","546614","-9","2"
"AAA","2013J","2149225","546652","-9","2"
"AAA","2013J","2149225","546652","-9","1"
"AAA","2013J","2149225","546614","-9","4"
"AAA","2013J","2149225","547009","-9","1"
"AAA","2013J","2146792","546662","-9","16"
"AAA","2013J","2146792","546614","-9","4"
"AAA","2013J","2122180","546652","-9","2"
"AAA","2013J","2122180","546954","-9","1"
"AAA","2013J","2122180","546874","-9","2"
"AAA","2013J","2122180","546652","-9","4"
"AAA","2013J","2122180","546948","-9","1"
"AAA","2013J","2122180","546614","-9","7"
"AAA","2013J","2122180","546871","-9","1"
"AAA","2013J","2139353","547009","-9","1"
"AAA","2013J","2139353","546614","-9","2"
"AAA","2013J","2139353","546986","-9","1"
"AAA","2013J","2083877","546667","-9","3"
"AAA","2013J","2083877","546879","-9","1"
"AAA","2013J","2083877","546614","-9","1"
"AAA","2013J","2083877","546714","-9","9"
"AAA","2013J","2080474","546719","-9","5"
"AAA","2013J","2080474","546879","-9","3"
"AAA","2013J","2080474","546871","-9","1"
"AAA","2013J","2080474","546652","-9","1"
"AAA","2013J","2080474","547013","-9","1"
"AAA","2013J","2080474","546714","-9","4"
"AAA","2013J","2080474","546900","-9","1"
"AAA","2013J","2080474","546681","-9","1"
"AAA","2013J","2080474","546614","-9","5"
"AAA","2013J","2080474","546689","-9","1"
"AAA","2013J","2080474","546688","-9","6"
"AAA","2013J","1640609","546879","-9","1"
"AAA","2013J","1640609","546652","-9","2"
"AAA","2013J","1640609","546719","-9","1"
"AAA","2013J","1640609","546652","-9","3"
"AAA","2013J","1640609","546681","-9","6"
"AAA","2013J","1640609","546662","-9","3"
"AAA","2013J","1640609","546614","-9","7"
"AAA","2013J","1640609","546652","-9","1"
"AAA","2013J","1640609","546667","-9","3"
"AAA","2013J","1626710","547013","-9","2"
"AAA","2013J","1626710","546723","-9","9"
"AAA","2013J","1626710","547050","-9","6"
"AAA","2013J","1626710","546871","-9","3"
"AAA","2013J","1626710","546732","-9","64"
"AAA","2013J","1626710","546669","-9","51"
"AAA","2013J","1626710","546731","-9","12"
"AAA","2013J","1626710","546733","-9","1"
"AAA","2013J","1626710","546990","-9","1"
"AAA","2013J","1626710","546986","-9","1"
"AAA","2013J","1626710","546614","-9","23"
"AAA","2013J","1626710","546883","-9","2"
"AAA","2013J","1626710","546876","-9","2"
"AAA","2013J","1626710","546874","-9","2"
"AAA","2013J","1626710","546900","-9","1"
"AAA","2013J","1626710","546911","-9","1"
"AAA","2013J","1626710","546916","-9","1"
"AAA","2013J","1626710","546943","-9","1"
"AAA","2013J","1626710","546952","-9","2"
"AAA","2013J","1626710","546920","-9","2"
"AAA","2013J","1626710","546961","-9","1"
"AAA","2013J","1626710","546970","-9","1"
"AAA","2013J","1626710","546982","-9","3"
"AAA","2013J","1626710","546879","-9","11"
